Time,Ask,Bid,AskVolume,BidVolume,spread,spread_volume
2016-08-31,0.84386340648,0.84376849839,1.71873804001,1.76040456001,9.49080902243e-05,-0.0416665200026
2016-08-31,0.85811366333,0.85802886718,1.60794059,1.67871335,8.47961499634e-05,-0.0707727600016
2016-08-31,0.86446727967,0.86438172988,1.61869667,1.66257727,8.55497898499e-05,-0.0438806000016
2016-08-31,0.85438038968,0.85429851358,1.62076927,1.66193705,8.18760999108e-05,-0.0411677800009
2016-08-31,0.85031193616,0.850237853708,1.60438206488,1.61218507793,7.40824520667e-05,-0.00780301304792
2016-09-30,0.840886201409,0.840802438477,1.70136046025,1.66836142752,8.37629318738e-05,0.0329990327283
2016-09-30,0.84341043285,0.84333197407,1.62154474,1.61568432,7.8458780051e-05,0.00586041999945
2016-09-30,0.85010671867,0.85002196751,1.66836661,1.69524121,8.47511597912e-05,-0.0268746000006
2016-09-30,0.85850467014,0.85841771451,1.75885625001,1.73885041001,8.69556297614e-05,0.0200058399997
2016-09-30,0.86463528788,0.86454775793,1.87221268001,1.86886283002,8.75299497799e-05,0.00334984999939
2016-09-30,0.863895612425,0.863807856132,1.81757353453,1.82724183433,8.77562930025e-05,-0.0096682997996
2016-10-31,0.874488800484,0.87439736641,1.75412175457,1.76457077077,9.14340740611e-05,-0.0104490161992
2016-10-31,0.89099593546,0.89088495482,1.68325145001,1.69969210001,0.000110980640043,-0.0164406500001
2016-10-31,0.90302598796,0.90292355927,1.69056326001,1.70808890001,0.000102428689981,-0.0175256400002
2016-10-31,0.89637180017,0.8962731417,1.75494616001,1.74586641001,9.86584701769e-05,0.00907975000012
2016-10-31,0.893960419116,0.893863081591,1.71932569245,1.70991483604,9.73375252338e-05,0.00941085641517
2016-11-30,0.895359122199,0.895259018085,1.68952581565,1.69187515531,0.000100104113861,-0.00234933965298
2016-11-30,0.8725374596,0.87243131078,1.63227114001,1.62812780001,0.000106148819992,0.00414334000007
2016-11-30,0.857354374015,0.857251705092,1.56483012434,1.55767000443,0.000102668922785,0.00716011991225
